bread_name,task_name,run_id,task_instance_id,seed,world_name,experiment_condition,baseline_name,knowledge_query_success,knowledge_query_error,knowledge_prior_task,knowledge_cutting_tool,knowledge_cutting_position,knowledge_repetition,required_prerequisite,prerequisite_source,prerequisite_satisfied_initially,autonomous_execution_feasible,feasibility_reason,robot_decision,decision_reason,assistance_requested,assistance_type,assistance_completed,task_blocked_by_prerequisite,task_resumed_after_assistance,final_success,robot_name,outcome,succeeded_arm,tool_name,phase,total_attempts,retry_count,collision_failure_count,recovery_used,recovery_success,perturbation_applied,perturbation_type,object_aabb_min_x,object_aabb_min_y,object_aabb_min_z,object_aabb_max_x,object_aabb_max_y,object_aabb_max_z,object_size_x,object_size_y,object_size_z,object_volume_aabb,target_world_x,target_world_y,target_world_z,support_surface_name,support_world_x,support_world_y,support_world_z,support_yaw_rad,support_size_x,support_size_y,support_size_z,object_world_x,object_world_y,object_world_z,object_quat_x,object_quat_y,object_quat_z,object_quat_w,object_roll_rad,object_pitch_rad,object_yaw_rad,anchor_local_x,anchor_local_y,anchor_local_z,anchor_norm_x,anchor_norm_y,anchor_norm_z,cut_normal_local_x,cut_normal_local_y,cut_normal_local_z,cut_normal_world_x,cut_normal_world_y,cut_normal_world_z,cut_normal_world_yaw_rad,robot_world_x,robot_world_y,robot_world_z,robot_yaw_rad,robot_to_object_yaw_rad,object_yaw_relative_to_robot_rad,object_yaw_relative_to_approach_rad,cut_normal_relative_to_robot_rad,cut_normal_relative_to_approach_rad,cut_normal_approach_abs_angle_rad,cut_normal_approach_parallel_score,cut_normal_approach_perpendicular_score,technique_name,slice_thickness_m,num_cuts_x,pointer_stride,motion_approach_completed,motion_waypoint_count,motion_stopped_waypoint_index,motion_stopped_waypoint_fraction,motion_stopped_waypoint_x,motion_stopped_waypoint_y,motion_stopped_waypoint_z,motion_stopped_distance_m,motion_progress_note,execution_time_s,failure_count,failure_reasons
bread_0011,bread_cutting,d010a849-5ae3-4747-b468-242c2244598c,bread_0011,910001,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,tiago,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.179349,-0.068857,-0.040973,0.187667,0.067081,0.05007,0.367016,0.135937,0.091044,0.00454229,-1.070447,2.108691,0.882,map,0.0,0.0,0.0,0.0,,,,-1.070447,2.108691,0.882,0.0,0.0,-0.79838,0.602153,0.0,-0.0,-1.849202,-0.154349,-0.000888,-0.036421,0.068117,0.5,0.05,1.0,0.0,0.0,-0.274823,-0.961495,0.0,-1.849202,,,,,,,,,,,,,saw,0.03,4,13,True,817,81,0.09926470588235294,-1.0840558463667622,2.273111061174477,0.8871342012986949,0.2439068997128959,completed,51.2967,6,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in CuttingAction (status=stagnant, max link displacement 0.00113m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in CuttingAction (status=wiggle, max link displacement 0.01667m over 25 ticks). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 375 ticks in CuttingAction (status=wiggle, max link displacement 0.01461m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 375 ticks in CuttingAction (status=wiggle, max link displacement 0.00606m over 25 ticks). | RIGHT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 250 ticks in CuttingAction (status=stagnant, max link displacement 0.00002m over 25 ticks). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 250 ticks in CuttingAction (status=stagnant, max link displacement 0.00004m over 25 ticks)."
bread_0012,bread_cutting,d010a849-5ae3-4747-b468-242c2244598c,bread_0012,910001,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,tiago,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,-0.877022,2.628675,0.882,map,0.0,0.0,0.0,0.0,,,,-0.877022,2.628675,0.882,0.0,0.0,0.990763,0.135608,0.0,-0.0,2.869539,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.963221,0.268711,0.0,2.869539,,,,,,,,,,,,,saw,0.03,4,13,True,584,0,0.0,-0.7775376843517207,2.6015803387008902,0.954022517990321,0.1421359799689224,completed,20.6979,0,
bread_0013,bread_cutting,d010a849-5ae3-4747-b468-242c2244598c,bread_0013,910001,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,tiago,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,-1.234497,1.738751,0.882,map,0.0,0.0,0.0,0.0,,,,-1.234497,1.738751,0.882,0.0,0.0,0.054766,0.998499,0.0,-0.0,0.109588,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.994001,0.109368,0.0,0.109588,,,,,,,,,,,,,saw,0.03,4,13,True,584,204,0.34991423670668953,-1.2623989748966558,1.6962027109712554,0.885436644717845,0.29673697499133334,completed,14.4346,0,
bread_0014,bread_cutting,d010a849-5ae3-4747-b468-242c2244598c,bread_0014,910001,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,retry_after_rotation,rotated_90,False,,False,False,False,True,tiago,success,LEFT,knife_left,rotated_90,4,3,3,True,True,True,rotate_z_90deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,-0.869969,0.793733,0.882,map,0.0,0.0,0.0,0.0,,,,-0.869969,0.793733,0.882,0.0,0.0,-0.278129,0.960544,0.0,-0.0,-0.563692,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.845288,-0.53431,0.0,-0.563692,,,,,,,,,,,,,saw,0.03,4,13,True,584,438,0.7512864493996569,-0.77813122127996,0.7349312945711762,0.9530766615686209,0.24704969044622396,completed,57.0318,3,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 525 ticks in CuttingAction (status=stagnant, max link displacement 0.00106m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in CuttingAction (status=wiggle, max link displacement 0.00234m over 25 ticks). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 750 ticks in CuttingAction (status=wiggle, max link displacement 0.00287m over 25 ticks)."
bread_0015,bread_cutting,d010a849-5ae3-4747-b468-242c2244598c,bread_0015,910001,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,tiago,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,1.551345,-1.108362,1.262716,map,0.0,0.0,0.0,0.0,,,,1.551345,-1.108362,1.262716,0.0,0.0,0.17102,0.985268,0.0,-0.0,0.343729,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.941505,0.337,0.0,0.343729,,,,,,,,,,,,,saw,0.03,4,13,True,584,88,0.1509433962264151,1.4415313213309588,-1.1075195065026882,1.2423060038205722,0.3690996030100137,completed,42.4567,6,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 300 ticks in CuttingAction (status=stagnant, max link displacement 0.00006m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 300 ticks in CuttingAction (status=stagnant, max link displacement 0.00006m over 25 ticks). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 325 ticks in CuttingAction (status=stagnant, max link displacement 0.00022m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 225 ticks in CuttingAction (status=stagnant, max link displacement 0.00001m over 25 ticks). | RIGHT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 275 ticks in CuttingAction (status=stagnant, max link displacement 0.00000m over 25 ticks). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 275 ticks in CuttingAction (status=stagnant, max link displacement 0.00005m over 25 ticks)."
bread_0001,bread_cutting,ec151418-e8ca-4aee-9eab-5bac5d55b691,bread_0001,910001,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,retry_after_rotation,rotated_90,False,,False,False,False,True,rollin_justin,success,RIGHT,knife_right,rotated_90,3,2,2,True,True,True,rotate_z_90deg,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,1.554687,0.888686,0.88,map,0.0,0.0,0.0,0.0,,,,1.554687,0.888686,0.88,0.0,0.0,0.99375,-0.111628,0.0,-0.0,-2.91787,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,-0.975078,-0.221861,0.0,-2.91787,,,,,,,,,,,,,saw,0.03,4,13,True,701,700,1.0,1.4220461652604872,0.8592863657068718,0.9624267936125394,1.4291809099272141,completed,34.246,2,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 375 ticks in CuttingAction (status=wiggle, max link displacement 0.00509m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 425 ticks in CuttingAction (status=stagnant, max link displacement 0.00194m over 25 ticks)."
bread_0002,bread_cutting,ec151418-e8ca-4aee-9eab-5bac5d55b691,bread_0002,910001,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,navigation_target_resolution_failed,skip_object,pickup_pose_unavailable,False,,False,False,False,False,rollin_justin,failed,,knife_left,pickup_setup,0,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,1.547967,0.280099,0.88,map,0.0,0.0,0.0,0.0,,,,1.547967,0.280099,0.88,0.0,0.0,0.955019,-0.296545,0.0,-0.0,-2.539446,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.824122,-0.566413,0.0,-2.539446,,,,,,,,,,,,,saw,0.03,4,13,False,,,,,,,,,3.5245,1,navigation setup -> RuntimeError: No collision-free navigation pose found for cutting bread_0002 after environment filtering.
bread_0003,bread_cutting,ec151418-e8ca-4aee-9eab-5bac5d55b691,bread_0003,910001,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,navigation_target_resolution_failed,skip_object,pickup_pose_unavailable,False,,False,False,False,False,rollin_justin,failed,,knife_left,pickup_setup,0,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,1.622336,-0.373563,0.88,map,0.0,0.0,0.0,0.0,,,,1.622336,-0.373563,0.88,0.0,0.0,-0.618833,0.785522,0.0,-0.0,-1.334513,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.234091,-0.972215,0.0,-1.334513,,,,,,,,,,,,,saw,0.03,4,13,False,,,,,,,,,16.2157,1,navigation setup -> RuntimeError: No collision-free navigation pose found for cutting bread_0003 after environment filtering.
bread_0004,bread_cutting,ec151418-e8ca-4aee-9eab-5bac5d55b691,bread_0004,910001,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,1.590074,-0.027803,0.88,map,0.0,0.0,0.0,0.0,,,,1.590074,-0.027803,0.88,0.0,0.0,-0.770417,0.637541,0.0,-0.0,-1.758989,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.187084,-0.982344,0.0,-1.758989,,,,,,,,,,,,,saw,0.03,4,13,True,584,438,0.7512864493996569,1.569049417719862,-0.1348067789708674,0.9510764562902243,1.2858141015424092,completed,14.7545,0,
bread_0005,bread_cutting,ec151418-e8ca-4aee-9eab-5bac5d55b691,bread_0005,910001,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,navigation_target_resolution_failed,skip_object,pickup_pose_unavailable,False,,False,False,False,False,rollin_justin,failed,,knife_left,pickup_setup,0,0,0,False,False,False,,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,1.512352,-0.438439,0.7125,map,0.0,0.0,0.0,0.0,,,,1.512352,-0.438439,0.7125,0.0,0.0,0.534489,0.845176,0.0,-0.0,1.127805,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,0.428644,0.903474,0.0,1.127805,,,,,,,,,,,,,saw,0.03,4,13,False,,,,,,,,,9.1022,1,navigation setup -> RuntimeError: No collision-free navigation pose found for cutting bread_0005 after environment filtering.
bread_0006,bread_cutting,ec151418-e8ca-4aee-9eab-5bac5d55b691,bread_0006,910001,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,navigation_target_resolution_failed,skip_object,pickup_pose_unavailable,False,,False,False,False,False,rollin_justin,failed,,knife_left,pickup_setup,0,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,1.566514,2.040446,1.54,map,0.0,0.0,0.0,0.0,,,,1.566514,2.040446,1.54,0.0,0.0,-0.109933,0.993939,0.0,-0.0,-0.220311,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.97583,-0.218533,0.0,-0.220311,,,,,,,,,,,,,saw,0.03,4,13,False,,,,,,,,,16.8589,1,navigation setup -> RuntimeError: No collision-free navigation pose found for cutting bread_0006 after environment filtering.
bread_0007,bread_cutting,ec151418-e8ca-4aee-9eab-5bac5d55b691,bread_0007,910001,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,rollin_justin,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,1.501649,1.691984,1.54,map,0.0,0.0,0.0,0.0,,,,1.501649,1.691984,1.54,0.0,0.0,-0.215788,0.97644,0.0,-0.0,-0.434997,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,0.906871,-0.421407,0.0,-0.434997,,,,,,,,,,,,,saw,0.03,4,13,True,701,37,0.05285714285714286,1.4048667822924354,1.7891801938993521,1.5703166016986019,1.1082806345332066,completed,75.5125,6,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 450 ticks in CuttingAction (status=wiggle, max link displacement 0.00782m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 475 ticks in CuttingAction (status=wiggle, max link displacement 0.00897m over 25 ticks). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in CuttingAction (status=wiggle, max link displacement 0.00330m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 375 ticks in CuttingAction (status=wiggle, max link displacement 0.00269m over 25 ticks). | RIGHT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in CuttingAction (status=wiggle, max link displacement 0.01733m over 25 ticks). | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 650 ticks in CuttingAction (status=wiggle, max link displacement 0.01226m over 25 ticks)."
bread_0008,bread_cutting,ec151418-e8ca-4aee-9eab-5bac5d55b691,bread_0008,910001,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,-1.148161,0.821527,0.882,map,0.0,0.0,0.0,0.0,,,,-1.148161,0.821527,0.882,0.0,0.0,0.681801,0.731538,0.0,-0.0,1.500443,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.070295,0.997526,0.0,1.500443,,,,,,,,,,,,,saw,0.03,4,13,True,584,0,0.0,-1.1547761199603774,0.7186311266111345,0.954022517990321,1.6864841241535504,completed,16.1883,0,
bread_0009,bread_cutting,ec151418-e8ca-4aee-9eab-5bac5d55b691,bread_0009,910001,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,-1.191709,2.582611,0.882,map,0.0,0.0,0.0,0.0,,,,-1.191709,2.582611,0.882,0.0,0.0,0.758477,0.6517,0.0,-0.0,1.721947,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.150576,0.988599,0.0,1.721947,,,,,,,,,,,,,saw,0.03,4,13,True,584,0,0.0,-1.1755563719247992,2.480775464211395,0.954022517990321,1.4776773380176889,completed,28.3647,0,
bread_0010,bread_cutting,ec151418-e8ca-4aee-9eab-5bac5d55b691,bread_0010,910001,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,rollin_justin,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.20497,-0.078693,-0.046827,0.214477,0.076664,0.057223,0.419447,0.155357,0.10405,0.00678033,-0.995852,1.343338,0.882,map,0.0,0.0,0.0,0.0,,,,-0.995852,1.343338,0.882,0.0,0.0,-0.745877,0.666084,0.0,-0.0,-1.683701,-0.17997,-0.001015,-0.041624,0.059602,0.5,0.05,1.0,0.0,0.0,-0.112665,-0.993633,0.0,-1.683701,,,,,,,,,,,,,saw,0.03,4,13,True,934,748,0.8017148981779206,-0.9518718297937605,1.147660325449606,0.9234240466787363,1.864015040237792,completed,137.0702,6,RIGHT primary -> CollisionError (reported as timeout): Hard timeout reached while waiting for end of motion after 1000 ticks in CuttingAction. | LEFT primary -> CollisionError (reported as timeout): Hard timeout reached while waiting for end of motion after 1000 ticks in CuttingAction. | RIGHT rotated_90 -> CollisionError (reported as timeout): Hard timeout reached while waiting for end of motion after 1000 ticks in CuttingAction. | LEFT rotated_90 -> CollisionError (reported as timeout): Hard timeout reached while waiting for end of motion after 1000 ticks in CuttingAction. | RIGHT rotated_180 -> CollisionError (reported as timeout): Hard timeout reached while waiting for end of motion after 1000 ticks in CuttingAction. | LEFT rotated_180 -> CollisionError (reported as timeout): Hard timeout reached while waiting for end of motion after 1000 ticks in CuttingAction.
bread_0011,bread_cutting,ec151418-e8ca-4aee-9eab-5bac5d55b691,bread_0011,910001,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.179349,-0.068857,-0.040973,0.187667,0.067081,0.05007,0.367016,0.135937,0.091044,0.00454229,-1.070447,2.108691,0.882,map,0.0,0.0,0.0,0.0,,,,-1.070447,2.108691,0.882,0.0,0.0,0.602153,0.79838,0.0,-0.0,1.292391,-0.154349,-0.000888,-0.036421,0.068117,0.5,0.05,1.0,0.0,0.0,0.274823,0.961495,0.0,1.292391,,,,,,,,,,,,,saw,0.03,4,13,True,817,0,0.0,-1.1120117603565813,1.9600412887238592,0.974831479791552,1.244317990368995,completed,27.1836,0,
bread_0012,bread_cutting,ec151418-e8ca-4aee-9eab-5bac5d55b691,bread_0012,910001,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,retry_after_rotation,rotated_90,False,,False,False,False,True,rollin_justin,success,RIGHT,knife_right,rotated_90,3,2,2,True,True,True,rotate_z_90deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,-0.877022,2.628675,0.882,map,0.0,0.0,0.0,0.0,,,,-0.877022,2.628675,0.882,0.0,0.0,-0.796464,0.604686,0.0,-0.0,-1.84285,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.268711,-0.963221,0.0,-1.84285,,,,,,,,,,,,,saw,0.03,4,13,True,584,0,0.0,-0.8499274775396616,2.7281598865328354,0.954022517990321,1.0739858648450111,completed,68.9326,2,"RIGHT primary -> CollisionError (reported as timeout): Hard timeout reached while waiting for end of motion after 1000 ticks in CuttingAction. | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 575 ticks in CuttingAction (status=wiggle, max link displacement 0.03347m over 25 ticks)."
bread_0013,bread_cutting,ec151418-e8ca-4aee-9eab-5bac5d55b691,bread_0013,910001,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,rollin_justin,success,RIGHT,knife_right,primary,1,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,-1.234497,1.738751,0.882,map,0.0,0.0,0.0,0.0,,,,-1.234497,1.738751,0.882,0.0,0.0,0.054766,0.998499,0.0,-0.0,0.109588,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.994001,0.109368,0.0,0.109588,,,,,,,,,,,,,saw,0.03,4,13,True,584,30,0.051457975986277875,-1.341101399474161,1.76488945997826,0.907931063009243,1.5029514650216198,completed,12.7672,0,
bread_0014,bread_cutting,ec151418-e8ca-4aee-9eab-5bac5d55b691,bread_0014,910001,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,navigation_target_resolution_failed,skip_object,pickup_pose_unavailable,False,,False,False,False,False,rollin_justin,failed,,knife_left,pickup_setup,0,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,-0.869969,0.793733,0.882,map,0.0,0.0,0.0,0.0,,,,-0.869969,0.793733,0.882,0.0,0.0,0.875874,-0.48254,0.0,-0.0,-2.134488,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.53431,-0.845288,0.0,-2.134488,,,,,,,,,,,,,saw,0.03,4,13,False,,,,,,,,,3.9776,1,navigation setup -> RuntimeError: No collision-free navigation pose found for cutting bread_0014 after environment filtering.
bread_0015,bread_cutting,ec151418-e8ca-4aee-9eab-5bac5d55b691,bread_0015,910001,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,collision_or_motion_failure,task_failed,all_cut_attempts_failed,False,,False,False,False,False,rollin_justin,failed,,knife_left,primary,6,5,6,True,False,True,rotate_z_180deg,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,1.551345,-1.108362,1.262716,map,0.0,0.0,0.0,0.0,,,,1.551345,-1.108362,1.262716,0.0,0.0,0.17102,0.985268,0.0,-0.0,0.343729,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.941505,0.337,0.0,0.343729,,,,,,,,,,,,,saw,0.03,4,13,True,584,468,0.8027444253859348,1.6412307614099895,-1.035897773466838,1.288278202951626,1.406608727238469,completed,59.0932,6,"RIGHT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 375 ticks in CuttingAction (status=wiggle, max link displacement 0.00399m over 25 ticks). | LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 425 ticks in CuttingAction (status=stagnant, max link displacement 0.00005m over 25 ticks). | RIGHT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 275 ticks in CuttingAction (status=stagnant, max link displacement 0.00003m over 25 ticks). | LEFT rotated_90 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 350 ticks in CuttingAction (status=stagnant, max link displacement 0.00020m over 25 ticks). | RIGHT rotated_180 -> CollisionError (reported as timeout): Hard timeout reached while waiting for end of motion after 1000 ticks in CuttingAction. | LEFT rotated_180 -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 225 ticks in CuttingAction (status=stagnant, max link displacement 0.00002m over 25 ticks)."
bread_0001,bread_cutting,93c48e1f-0159-4c84-9780-dcac18d2d33e,bread_0001,910001,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,retry_after_rotation,rotated_90,False,,False,False,False,True,stretch,success,LEFT,knife_left,rotated_90,2,1,1,True,True,True,rotate_z_90deg,-0.153728,-0.05902,-0.03512,0.160858,0.057498,0.042917,0.314585,0.116518,0.078038,0.00286045,1.554687,0.888686,0.88,map,0.0,0.0,0.0,0.0,,,,1.554687,0.888686,0.88,0.0,0.0,0.99375,-0.111628,0.0,-0.0,-2.91787,-0.128728,-0.000761,-0.031218,0.07947,0.5,0.05,1.0,0.0,0.0,-0.975078,-0.221861,0.0,-2.91787,,,,,,,,,,,,,saw,0.03,4,13,True,701,628,0.8971428571428571,1.432698177379296,0.812470907067132,0.8575776653800087,0.24457906886351438,completed,18.6344,1,"LEFT primary -> CollisionError (reported as timeout): Motion stalled while waiting for end of motion after 400 ticks in CuttingAction (status=wiggle, max link displacement 0.00339m over 25 ticks)."
bread_0002,bread_cutting,93c48e1f-0159-4c84-9780-dcac18d2d33e,bread_0002,910001,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,stretch,success,LEFT,knife_left,primary,1,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,1.547967,0.280099,0.88,map,0.0,0.0,0.0,0.0,,,,1.547967,0.280099,0.88,0.0,0.0,0.955019,-0.296545,0.0,-0.0,-2.539446,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,-0.824122,-0.566413,0.0,-2.539446,,,,,,,,,,,,,saw,0.03,4,13,True,584,524,0.8987993138936535,1.4797280185735393,0.1868624332588368,0.8608191008295181,0.15579178379532393,completed,10.2724,0,
bread_0003,bread_cutting,93c48e1f-0159-4c84-9780-dcac18d2d33e,bread_0003,910001,kitchen,full_system,base_system,True,,,Knife,middle,1,,,True,True,ok,cut,primary_success,False,,False,False,False,True,stretch,success,LEFT,knife_left,primary,1,0,0,False,False,False,,-0.128106,-0.049183,-0.029267,0.134048,0.047915,0.035765,0.262154,0.097098,0.065031,0.00165535,1.622336,-0.373563,0.88,map,0.0,0.0,0.0,0.0,,,,1.622336,-0.373563,0.88,0.0,0.0,-0.618833,0.785522,0.0,-0.0,-1.334513,-0.103106,-0.000634,-0.026015,0.095364,0.5,0.05,1.0,0.0,0.0,0.234091,-0.972215,0.0,-1.334513,,,,,,,,,,,,,saw,0.03,4,13,True,584,497,0.8524871355060034,1.6095157081765188,-0.4888147968593318,0.8823916167319242,0.15812319031874206,completed,11.1184,0,
